sex,sex_label,race,race_label,site,site_label,age_range,rate,rate_lower_ci,rate_upper_ci,count,rate_se,rate_type,rate_type_label,subtype,subtype_label
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,207,0.032414,0.022938,0.044491,38,0.005258,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,208,0.071770,0.056996,0.089204,81,0.007974,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,209,0.103967,0.085606,0.125100,112,0.009824,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,210,0.214970,0.187194,0.245707,215,0.014660,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,211,0.349711,0.314657,0.387603,363,0.018355,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,212,0.595125,0.549520,0.643507,629,0.023729,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,213,0.907614,0.851188,0.966798,963,0.029247,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,214,1.327003,1.254306,1.402815,1245,0.037608,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,215,1.970175,1.871980,2.072184,1508,0.050734,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,216,2.921390,2.778698,3.069509,1571,0.073705,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,217,3.829392,3.622056,4.045504,1275,0.107244,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,218,5.103805,4.786015,5.437150,960,0.164724,,,,
1,Both Sexes,1,All Races / Ethnicities,19,Small Intestine,219,4.826189,4.442973,5.233615,585,0.199538,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,200,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,201,0.146314,0.120364,0.176200,111,0.013887,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,202,0.128143,0.107063,0.152160,130,0.011238,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,203,0.201496,0.175402,0.230377,214,0.013773,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,204,0.328372,0.295323,0.364107,360,0.017306,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,205,0.348765,0.314620,0.385605,381,0.017867,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,206,0.393029,0.357198,0.431480,441,0.018715,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,207,0.465741,0.427490,0.506497,546,0.019931,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,208,0.548467,0.506106,0.593428,619,0.022044,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,209,0.781614,0.729704,0.836241,842,0.026936,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,210,1.055856,0.993125,1.121510,1056,0.032491,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,211,1.377652,1.307165,1.450952,1430,0.036431,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,212,1.901753,1.819514,1.986752,2010,0.042418,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,213,2.546599,2.451474,2.644470,2702,0.048991,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,214,3.192270,3.078955,3.308688,2995,0.058331,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,215,4.244762,4.100045,4.393282,3249,0.074469,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,216,5.759099,5.558036,5.965577,3097,0.103486,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,217,7.505610,7.214191,7.805780,2499,0.150142,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,218,9.516470,9.080670,9.967780,1790,0.224931,,,,
1,Both Sexes,1,All Races / Ethnicities,51,Soft Tissue including Heart,219,10.493868,9.925034,11.086805,1272,0.294233,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,204,0.019155,0.011857,0.029280,21,0.004179,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,205,0.072316,0.057253,0.090127,79,0.008136,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,206,0.176462,0.152737,0.202827,198,0.012540,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,207,0.373617,0.339442,0.410300,438,0.017852,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,208,0.725678,0.676823,0.777128,819,0.025357,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,209,1.263393,1.197155,1.332341,1361,0.034245,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,210,1.970731,1.884679,2.059699,1971,0.044389,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,211,2.793839,2.693071,2.897413,2900,0.051880,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,212,3.940699,3.821919,4.062231,4165,0.061061,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,213,5.860382,5.715614,6.007890,6218,0.074319,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,214,7.727531,7.550666,7.907494,7250,0.090755,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,215,10.066448,9.842918,10.293774,7705,0.114680,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,216,13.740389,13.428858,14.057323,7389,0.159847,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,217,19.189012,18.721337,19.665417,6389,0.240069,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,218,25.588141,24.870289,26.321456,4813,0.368833,,,,
1,Both Sexes,1,All Races / Ethnicities,18,Stomach,219,28.627141,27.682487,29.595810,3470,0.485974,,,,
2,Male,1,All Races / Ethnicities,67,Testis,200,0.000000,,,0,,,,,
2,Male,1,All Races / Ethnicities,67,Testis,201,,,,,,,,,
2,Male,1,All Races / Ethnicities,67,Testis,202,,,,,,,,,
2,Male,1,All Races / Ethnicities,67,Testis,203,,,,,,,,,
2,Male,1,All Races / Ethnicities,67,Testis,204,0.067753,0.047946,0.092997,38,0.010991,,,,
2,Male,1,All Races / Ethnicities,67,Testis,205,0.333750,0.287508,0.385314,186,0.024471,,,,
2,Male,1,All Races / Ethnicities,67,Testis,206,0.540715,0.482008,0.604600,308,0.030810,,,,
2,Male,1,All Races / Ethnicities,67,Testis,207,0.585707,0.525695,0.650693,347,0.031442,,,,
2,Male,1,All Races / Ethnicities,67,Testis,208,0.533293,0.475023,0.596738,304,0.030586,,,,
2,Male,1,All Races / Ethnicities,67,Testis,209,0.425012,0.371856,0.483635,230,0.028024,,,,
2,Male,1,All Races / Ethnicities,67,Testis,210,0.354506,0.304202,0.410752,177,0.026646,,,,
2,Male,1,All Races / Ethnicities,67,Testis,211,0.264739,0.222266,0.312965,137,0.022618,,,,
2,Male,1,All Races / Ethnicities,67,Testis,212,0.266725,0.224228,0.314933,139,0.022623,,,,
2,Male,1,All Races / Ethnicities,67,Testis,213,0.313890,0.267415,0.366120,162,0.024661,,,,
2,Male,1,All Races / Ethnicities,67,Testis,214,0.288847,0.241155,0.343210,129,0.025431,,,,
2,Male,1,All Races / Ethnicities,67,Testis,215,0.289457,0.236264,0.351051,103,0.028521,,,,
2,Male,1,All Races / Ethnicities,67,Testis,216,0.312418,0.246150,0.391038,76,0.035836,,,,
2,Male,1,All Races / Ethnicities,67,Testis,217,0.280727,0.200556,0.382271,40,0.044386,,,,
2,Male,1,All Races / Ethnicities,67,Testis,218,0.621536,0.455042,0.829041,46,0.091640,,,,
2,Male,1,All Races / Ethnicities,67,Testis,219,0.885044,0.616465,1.230882,35,0.149599,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,206,0.022280,0.014418,0.032890,25,0.004456,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,207,0.024737,0.016566,0.035526,29,0.004593,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,208,0.047846,0.035944,0.062429,54,0.006511,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,209,0.101182,0.083081,0.122056,109,0.009691,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,210,0.206971,0.179735,0.237169,207,0.014385,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,211,0.350675,0.315571,0.388616,364,0.018380,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,212,0.602695,0.556794,0.651370,637,0.023879,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,213,0.936831,0.879490,0.996930,994,0.029714,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,214,1.465566,1.389116,1.545129,1375,0.039523,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,215,2.188358,2.084801,2.295727,1675,0.053470,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,216,3.125943,2.978279,3.279033,1681,0.076242,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,217,4.336975,4.116140,4.566579,1444,0.114130,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,218,6.066085,5.719171,6.428540,1141,0.179583,,,,
1,Both Sexes,1,All Races / Ethnicities,80,Thyroid,219,7.771402,7.282987,8.283957,942,0.253205,,,,
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,200,0.000000,,,0,,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,201,0.000000,,,0,,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,202,,,,,,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,203,0.067649,0.046848,0.094532,34,0.011601,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,204,0.189583,0.153563,0.231514,96,0.019349,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,205,0.349767,0.299864,0.405601,175,0.026439,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,206,0.544680,0.483789,0.611115,290,0.031984,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,207,0.733052,0.663051,0.808433,401,0.036606,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,208,0.937083,0.856259,1.023480,494,0.042161,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,209,1.127390,1.035776,1.224934,558,0.047726,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,210,1.206220,1.108712,1.310005,564,0.050791,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,211,1.399543,1.295256,1.509992,666,0.054231,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,212,1.436024,1.330786,1.547372,689,0.054708,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,213,1.733792,1.615496,1.858459,797,0.061414,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,214,2.121983,1.980058,2.271394,830,0.073655,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,215,2.412112,2.242881,2.590729,753,0.087902,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,216,2.346159,2.144993,2.561111,500,0.104923,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,217,2.173820,1.931207,2.438479,291,0.127431,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,218,1.621040,1.351388,1.928730,127,0.143844,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,651,Follicular Subtype of the Thyroid,219,0.577288,0.389494,0.824114,30,0.105397,1,Observed SEER Incidence Rate,651,Follicular Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,200,0.000000,,,0,,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,201,,,,,,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,202,0.083571,0.059704,0.113800,40,0.013213,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,203,0.680469,0.610254,0.756548,342,0.036795,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,204,2.932626,2.785349,3.085669,1485,0.076101,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,205,6.705540,6.480539,6.936361,3355,0.115767,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,206,10.343303,10.071906,10.620161,5507,0.139380,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,207,14.213180,13.898986,14.532685,7775,0.161191,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,208,17.334146,16.980539,17.693261,9138,0.181333,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,209,19.157549,18.773865,19.547100,9482,0.196738,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,210,20.415920,20.008400,20.829652,9546,0.208957,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,211,21.144458,20.733307,21.561711,10062,0.210792,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,212,20.529524,20.126078,20.939023,9850,0.206852,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,213,19.735211,19.331170,20.145570,9072,0.207200,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,214,21.125237,20.672171,21.585729,8263,0.232398,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,215,19.854282,19.363039,20.354836,6198,0.252190,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,216,16.338655,15.800425,16.890544,3482,0.276886,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,217,11.997097,11.417456,12.598541,1606,0.299366,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,218,8.258369,7.634202,8.919969,647,0.324670,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,650,Papillary Subtype of the Thyroid,219,4.271933,3.728427,4.872387,222,0.286713,1,Observed SEER Incidence Rate,650,Papillary Subtype Carcinomas
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),202,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),206,0.015150,0.008825,0.024257,17,0.003674,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),207,0.043503,0.032391,0.057198,51,0.006091,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),208,0.100124,0.082516,0.120376,113,0.009418,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),209,0.240425,0.212033,0.271559,259,0.014939,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),210,0.529927,0.485766,0.577025,530,0.023018,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),211,1.102121,1.039173,1.167885,1144,0.032584,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),212,2.533779,2.438714,2.631601,2678,0.048962,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),213,5.049844,4.915524,5.186904,5358,0.068988,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),214,8.695338,8.507662,8.886110,8158,0.096270,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),215,14.751495,14.480641,15.026142,11291,0.138825,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),216,25.691868,25.265229,26.123905,13816,0.218577,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),217,44.441981,43.728761,45.163918,14797,0.365347,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),218,72.878090,71.663138,74.108473,13708,0.622457,,,,
1,Both Sexes,1,All Races / Ethnicities,71,Urinary Bladder (Invasive & In Situ),219,112.520340,110.639792,114.424834,13639,0.963473,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,200,,,,,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,201,,,,,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,202,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,203,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,204,,,,,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,205,,,,,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,206,,,,,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,207,,,,,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,208,,,,,,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,209,0.033575,0.019899,0.053064,18,0.007913,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,210,0.105819,0.079266,0.138415,53,0.014535,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,211,0.138326,0.108231,0.174199,72,0.016301,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,212,0.220238,0.182296,0.263747,118,0.020274,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,213,0.354181,0.305973,0.407828,193,0.025494,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,214,0.545157,0.481836,0.614486,268,0.033300,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,215,0.734906,0.654220,0.822796,301,0.042359,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,216,1.123960,1.006124,1.251805,331,0.061778,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,217,1.522595,1.352380,1.708306,290,0.089409,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,218,2.112464,1.854157,2.396689,241,0.136075,,,,
3,Female,1,All Races / Ethnicities,62,Vagina,219,3.146902,2.773890,3.556096,257,0.196298,,,,
3,Female,1,All Races / Ethnicities,63,Vulva,200,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,63,Vulva,201,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,63,Vulva,202,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,63,Vulva,203,0.000000,,,0,,,,,
3,Female,1,All Races / Ethnicities,63,Vulva,204,,,,,,,,,
3,Female,1,All Races / Ethnicities,63,Vulva,205,,,,,,,,,
