"vaccine","geographic_level","geographic_name","month_week","week_ending","estimate","ci_half_width_90pct","ci_half_width_95pct","unweighted_sample_size","suppression_flag"
"RSV","Substate","Pennsylvania-Rest of State","November Week 4","2023-11-25T00:00:00.000","29.8878","5.3897","6.4218","286","0"
"RSV","Substate","Texas-Bexar County","November Week 4","2023-11-25T00:00:00.000","16.7673","2.8517","3.3977","3385","0"
"RSV","Substate","Texas-Bexar County","November Week 4","2023-11-25T00:00:00.000","16.7673","2.8517","3.3977","3385","0"
"RSV","Substate","Texas-Bexar County","November Week 4","2023-11-25T00:00:00.000","15.956","7.4547","8.8822","93","0"
"RSV","Substate","Texas-Bexar County","November Week 4","2023-11-25T00:00:00.000","46.6638","10.1896","12.1408","93","0"
"RSV","Substate","Texas-Bexar County","November Week 4","2023-11-25T00:00:00.000","20.6128","7.6212","9.0806","93","0"
"RSV","Substate","Texas-City of Houston","November Week 4","2023-11-25T00:00:00.000","14.2135","2.1525","2.5647","2990","0"
"RSV","Substate","Texas-City of Houston","November Week 4","2023-11-25T00:00:00.000","14.2135","2.1525","2.5647","2990","0"
"RSV","Substate","Texas-City of Houston","November Week 4","2023-11-25T00:00:00.000","19.7978","7.7358","9.2172","81","0"
"RSV","Substate","Texas-City of Houston","November Week 4","2023-11-25T00:00:00.000","41.9511","10.44","12.4391","81","0"
"RSV","Substate","Texas-City of Houston","November Week 4","2023-11-25T00:00:00.000","24.0375","9.6589","11.5084","81","0"
"RSV","Substate","Texas-Rest of State","November Week 4","2023-11-25T00:00:00.000","9.9115","1.4167","1.6879","3331","0"
"RSV","Substate","Texas-Rest of State","November Week 4","2023-11-25T00:00:00.000","9.9115","1.4167","1.6879","3331","0"
"RSV","Substate","Texas-Rest of State","November Week 4","2023-11-25T00:00:00.000","25.1089","16.2372","19.3464","74","0"
"RSV","Substate","Texas-Rest of State","November Week 4","2023-11-25T00:00:00.000","39.8869","17.3078","20.622","74","0"
"RSV","Substate","Texas-Rest of State","November Week 4","2023-11-25T00:00:00.000","25.0927","14.5219","17.3027","74","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","12.6883","0.7042","0.839","35716","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","12.6883","0.7042","0.839","35716","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","14.48","4.1814","4.9821","1230","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","34.2936","5.2149","6.2135","1230","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","38.5381","6.3963","7.6211","1230","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","17.6607","0.7747","0.923","78347","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","17.6607","0.7747","0.923","78347","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","12.8209","2.1819","2.5997","2405","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","38.5847","3.3351","3.9738","2405","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","30.9338","3.5933","4.2814","2405","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","15.8553","0.7214","0.8595","50918","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","15.8553","0.7214","0.8595","50918","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","17.3627","3.7682","4.4898","1623","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","43.086","5.2021","6.1983","1623","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","23.696","3.877","4.6194","1623","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","10.7711","1.209","1.4405","11923","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","10.7711","1.209","1.4405","11923","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","9.3532","3.2937","3.9244","378","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","47.5748","7.9305","9.4491","378","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","32.3008","6.5928","7.8553","378","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","16.476","1.9213","2.2892","4836","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","16.476","1.9213","2.2892","4836","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","23.8519","12.2057","14.543","141","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","40.8553","10.5847","12.6115","141","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","18.8168","10.3545","12.3372","141","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","16.9239","0.5555","0.6618","146707","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","16.9239","0.5555","0.6618","146707","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","14.5353","1.8831","2.2437","4693","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","38.4192","2.7194","3.2401","4693","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","30.1216","2.7669","3.2968","4693","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","17.089","0.688","0.8197","86505","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","17.089","0.688","0.8197","86505","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","14.3653","2.3183","2.7622","2755","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","41.0475","3.4879","4.1557","2755","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","27.4982","3.2251","3.8427","2755","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","15.7136","0.7339","0.8745","77262","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","15.7136","0.7339","0.8745","77262","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","14.2242","2.6284","3.1317","2454","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","36.4242","3.6028","4.2927","2454","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","33.6381","3.9567","4.7144","2454","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","10.8289","2.7029","3.2204","1589","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","10.8289","2.7029","3.2204","1589","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","12.3276","6.4852","7.7271","51","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","37.1666","8.4553","10.0744","51","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","39.6769","16.1695","19.2658","51","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","12.0474","2.0184","2.4049","3212","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","12.0474","2.0184","2.4049","3212","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","17.2992","7.8338","9.3339","94","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","42.5859","32.7503","39.0216","94","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","28.0675","33.3723","39.7627","94","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","11.2124","1.1163","1.3301","14487","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","11.2124","1.1163","1.3301","14487","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","22.5221","7.7681","9.2556","457","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","50.3019","7.2494","8.6376","457","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","15.9637","4.4175","5.2634","457","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","9.3137","1.2839","1.5297","13542","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","9.3137","1.2839","1.5297","13542","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","14.5121","5.0705","6.0415","452","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","57.1262","9.2395","11.0088","452","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","19.048","6.1863","7.3709","452","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","11.2573","2.032","2.4211","4271","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","11.2573","2.032","2.4211","4271","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","13.6868","9.7661","11.6362","158","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","40.5769","9.3461","11.1358","158","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","34.479","13.0086","15.4996","158","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","10.9545","1.3102","1.561","9737","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","10.9545","1.3102","1.561","9737","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","14.7324","6.0428","7.1999","319","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","41.3524","10.8324","12.9067","319","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","32.9607","11.6635","13.897","319","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","5.0816","1.6505","1.9665","665","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000",,,,"665","1"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000",,,,"16","1"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000",,,,"16","1"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000",,,,"16","1"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","18.409","0.5891","0.702","122274","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","18.409","0.5891","0.702","122274","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","13.51","1.9732","2.3511","3875","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","35.3377","2.8038","3.3407","3875","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","32.7434","3.0612","3.6474","3875","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","15.1157","0.7028","0.8374","54459","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","15.1157","0.7028","0.8374","54459","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","13.6366","2.5239","3.0072","1772","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","44.6897","4.7914","5.7089","1772","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","26.558","4.2179","5.0256","1772","0"
"RSV","National","National","December Week 2","2023-12-09T00:00:00.000","20.7128","0.9247","1.1018","59591","0"
"RSV","State","North Carolina","January Week 4","2024-01-27T00:00:00.000","20.8022","1.7501","2.0853","3697","0"
"RSV","State","North Carolina","January Week 4","2024-01-27T00:00:00.000","11.3872","4.8506","5.7795","160","0"
"RSV","State","North Carolina","January Week 4","2024-01-27T00:00:00.000","45.079","8.4058","10.0155","160","0"
"RSV","State","North Carolina","January Week 4","2024-01-27T00:00:00.000","22.7315","6.8721","8.1881","160","0"
"RSV","State","North Dakota","January Week 4","2024-01-27T00:00:00.000","16.7138","1.8531","2.208","2239","0"
"RSV","State","North Dakota","January Week 4","2024-01-27T00:00:00.000","16.7138","1.8531","2.208","2239","0"
"RSV","State","North Dakota","January Week 4","2024-01-27T00:00:00.000","13.3276","8.828","10.5185","55","0"
"RSV","State","North Dakota","January Week 4","2024-01-27T00:00:00.000","32.0943","12.3299","14.6909","55","0"
"RSV","State","North Dakota","January Week 4","2024-01-27T00:00:00.000","37.8643","13.8032","16.4464","55","0"
"RSV","State","Ohio","January Week 4","2024-01-27T00:00:00.000","20.49","2.6642","3.1744","1247","0"
"RSV","State","Ohio","January Week 4","2024-01-27T00:00:00.000","20.49","2.6642","3.1744","1247","0"
"RSV","State","Ohio","January Week 4","2024-01-27T00:00:00.000","3.9881","4.0598","4.8372","64","0"
"RSV","State","Ohio","January Week 4","2024-01-27T00:00:00.000","35.1807","11.9457","14.2332","64","0"
"RSV","State","Ohio","January Week 4","2024-01-27T00:00:00.000","40.3412","12.4884","14.8798","64","0"
"RSV","State","Oklahoma","January Week 4","2024-01-27T00:00:00.000","17.8525","1.8233","2.1724","3688","0"
"RSV","State","Oklahoma","January Week 4","2024-01-27T00:00:00.000","17.8525","1.8233","2.1724","3688","0"
"RSV","State","Oklahoma","January Week 4","2024-01-27T00:00:00.000","11.7131","5.912","7.0441","117","0"
"RSV","State","Oklahoma","January Week 4","2024-01-27T00:00:00.000","50.094","9.0312","10.7606","117","0"
"RSV","State","Oklahoma","January Week 4","2024-01-27T00:00:00.000","20.3404","6.1997","7.3869","117","0"
"RSV","State","Oregon","January Week 4","2024-01-27T00:00:00.000","27.3593","2.5699","3.062","3258","0"
"RSV","State","Oregon","January Week 4","2024-01-27T00:00:00.000","27.3593","2.5699","3.062","3258","0"
"RSV","State","Oregon","January Week 4","2024-01-27T00:00:00.000","12.1419","4.2794","5.0988","216","0"
"RSV","State","Oregon","January Week 4","2024-01-27T00:00:00.000","37.7088","6.7505","8.0431","216","0"
"RSV","State","Oregon","January Week 4","2024-01-27T00:00:00.000","22.79","6.519","7.7673","216","0"
"RSV","State","Pennsylvania","January Week 4","2024-01-27T00:00:00.000","19.7081","1.38","1.6443","7510","0"
"RSV","State","Pennsylvania","January Week 4","2024-01-27T00:00:00.000","19.7081","1.38","1.6443","7510","0"
"RSV","State","Pennsylvania","January Week 4","2024-01-27T00:00:00.000","15.8659","4.7595","5.6709","321","0"
"RSV","State","Pennsylvania","January Week 4","2024-01-27T00:00:00.000","32.9319","5.6593","6.7429","321","0"
"RSV","State","Pennsylvania","January Week 4","2024-01-27T00:00:00.000","31.4942","6.0026","7.152","321","0"
"RSV","State","Puerto Rico","January Week 4","2024-01-27T00:00:00.000","5.1085","0.9027","1.0756","4564","0"
"RSV","State","Puerto Rico","January Week 4","2024-01-27T00:00:00.000","5.1085","0.9027","1.0756","4564","0"
"RSV","State","Puerto Rico","January Week 4","2024-01-27T00:00:00.000","23.7033","6.7377","8.0279","180","0"
"RSV","State","Puerto Rico","January Week 4","2024-01-27T00:00:00.000","55.0436","7.7533","9.238","180","0"
"RSV","State","Puerto Rico","January Week 4","2024-01-27T00:00:00.000","16.1446","5.1671","6.1566","180","0"
"RSV","State","Rhode Island","January Week 4","2024-01-27T00:00:00.000","21.6468","2.9352","3.4973","1104","0"
"RSV","State","Rhode Island","January Week 4","2024-01-27T00:00:00.000","21.6468","2.9352","3.4973","1104","0"
"RSV","State","Rhode Island","January Week 4","2024-01-27T00:00:00.000","20.7383","9.0345","10.7645","83","0"
"RSV","State","Rhode Island","January Week 4","2024-01-27T00:00:00.000","19.6197","7.9044","9.4181","83","0"
"RSV","State","Rhode Island","January Week 4","2024-01-27T00:00:00.000","37.9952","11.0041","13.1113","83","0"
"RSV","State","South Carolina","January Week 4","2024-01-27T00:00:00.000","17.6427","1.4604","1.7401","4416","0"
"RSV","State","South Carolina","January Week 4","2024-01-27T00:00:00.000","17.6427","1.4604","1.7401","4416","0"
"RSV","State","South Carolina","January Week 4","2024-01-27T00:00:00.000","8.0637","4.052","4.8279","209","0"
"RSV","State","South Carolina","January Week 4","2024-01-27T00:00:00.000","37.2828","7.5101","8.9482","209","0"
"RSV","State","South Carolina","January Week 4","2024-01-27T00:00:00.000","37.0108","7.8459","9.3483","209","0"
"RSV","State","South Dakota","January Week 4","2024-01-27T00:00:00.000","20.849","1.7999","2.1445","3515","0"
"RSV","State","South Dakota","January Week 4","2024-01-27T00:00:00.000","20.849","1.7999","2.1445","3515","0"
