"state","season","week_ending_date","age_category","sex","race","rate","cumulative_rate","type"
"Utah","2023-24","2023-10-07","18-49 years","All","All","0.0","0.0","Crude Rate"
"Utah","2023-24","2023-10-14","18-49 years","All","All","0.0","0.0","Crude Rate"
"Utah","2023-24","2023-10-21","18-49 years","All","All","0.0","0.0","Crude Rate"
"Utah","2023-24","2023-10-28","18-49 years","All","All","0.0","0.0","Crude Rate"
"Utah","2023-24","2023-11-04","18-49 years","All","All","0.2","0.2","Crude Rate"
"Utah","2023-24","2023-11-11","18-49 years","All","All","0.0","0.2","Crude Rate"
"Utah","2023-24","2023-11-18","18-49 years","All","All","0.0","0.2","Crude Rate"
"Utah","2023-24","2023-11-25","18-49 years","All","All","0.0","0.2","Crude Rate"
"Utah","2023-24","2023-12-02","18-49 years","All","All","0.0","0.2","Crude Rate"
"Utah","2023-24","2023-12-09","18-49 years","All","All","0.0","0.2","Crude Rate"
"Utah","2023-24","2023-12-16","18-49 years","All","All","0.4","0.5","Crude Rate"
"Utah","2023-24","2023-12-23","18-49 years","All","All","0.5","1.1","Crude Rate"
"Utah","2023-24","2023-12-30","18-49 years","All","All","0.5","1.6","Crude Rate"
"Utah","2023-24","2024-01-06","18-49 years","All","All","0.5","2.1","Crude Rate"
"Utah","2023-24","2024-01-13","18-49 years","All","All","0.9","3.0","Crude Rate"
"Utah","2023-24","2024-01-20","18-49 years","All","All","0.2","3.2","Crude Rate"
"Utah","2023-24","2024-01-27","18-49 years","All","All","0.7","3.9","Crude Rate"
"Utah","2023-24","2024-02-03","18-49 years","All","All","0.2","4.1","Crude Rate"
"Utah","2023-24","2024-02-10","18-49 years","All","All","0.5","4.6","Crude Rate"
"Utah","2023-24","2024-02-17","18-49 years","All","All","0.4","5.0","Crude Rate"
"Utah","2023-24","2024-02-24","18-49 years","All","All","0.7","5.7","Crude Rate"
"Utah","2023-24","2024-03-02","18-49 years","All","All","0.5","6.2","Crude Rate"
"Utah","2023-24","2024-03-09","18-49 years","All","All","0.7","6.9","Crude Rate"
"Utah","2023-24","2024-03-16","18-49 years","All","All","0.0","6.9","Crude Rate"
"Utah","2023-24","2024-03-23","18-49 years","All","All","0.2","7.1","Crude Rate"
"Utah","2023-24","2024-03-30","18-49 years","All","All","0.4","7.5","Crude Rate"
"Utah","2023-24","2024-04-06","18-49 years","All","All","0.0","7.5","Crude Rate"
"Utah","2023-24","2024-04-13","18-49 years","All","All","0.4","7.8","Crude Rate"
"Utah","2023-24","2024-04-20","18-49 years","All","All","0.0","7.8","Crude Rate"
"Utah","2023-24","2024-04-27","18-49 years","All","All","0.0","7.8","Crude Rate"
"Utah","2023-24","2024-05-04","18-49 years","All","All","0.2","8.0","Crude Rate"
"Utah","2023-24","2024-05-11","18-49 years","All","All","0.0","8.0","Crude Rate"
"Utah","2023-24","2024-05-18","18-49 years","All","All","0.2","8.2","Crude Rate"
"Utah","2023-24","2024-05-25","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-06-01","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-06-08","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-06-15","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-06-22","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-06-29","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-07-06","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-07-13","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-07-20","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-07-27","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-08-03","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-08-10","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-08-17","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-08-24","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-08-31","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-09-07","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-09-14","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-09-21","18-49 years","All","All","0.0","8.2","Crude Rate"
"Utah","2023-24","2024-09-28","18-49 years","All","All","0.0","8.2","Crude Rate"
"RSV-NET","2023-24","2023-10-07","6mo-<12 months","All","All","22.0","22.0","Crude Rate"
"RSV-NET","2023-24","2023-10-14","6mo-<12 months","All","All","24.1","46.1","Crude Rate"
"RSV-NET","2023-24","2023-10-21","6mo-<12 months","All","All","34.4","80.5","Crude Rate"
"RSV-NET","2023-24","2023-10-28","6mo-<12 months","All","All","39.2","119.7","Crude Rate"
"RSV-NET","2023-24","2023-11-04","6mo-<12 months","All","All","42.0","161.7","Crude Rate"
"RSV-NET","2023-24","2023-11-11","6mo-<12 months","All","All","39.2","200.9","Crude Rate"
"RSV-NET","2023-24","2023-11-18","6mo-<12 months","All","All","53.0","253.9","Crude Rate"
"RSV-NET","2023-24","2023-11-25","6mo-<12 months","All","All","61.9","315.9","Crude Rate"
"RSV-NET","2023-24","2023-12-02","6mo-<12 months","All","All","72.3","388.1","Crude Rate"
"RSV-NET","2023-24","2023-12-09","6mo-<12 months","All","All","76.4","464.5","Crude Rate"
"RSV-NET","2023-24","2023-12-16","6mo-<12 months","All","All","61.9","526.4","Crude Rate"
"RSV-NET","2023-24","2023-12-23","6mo-<12 months","All","All","76.4","602.8","Crude Rate"
"RSV-NET","2023-24","2023-12-30","6mo-<12 months","All","All","70.9","673.7","Crude Rate"
"RSV-NET","2023-24","2024-01-06","6mo-<12 months","All","All","59.9","733.6","Crude Rate"
"RSV-NET","2023-24","2024-01-13","6mo-<12 months","All","All","36.5","770.0","Crude Rate"
"RSV-NET","2023-24","2024-01-20","6mo-<12 months","All","All","35.8","805.8","Crude Rate"
"RSV-NET","2023-24","2024-01-27","6mo-<12 months","All","All","33.0","838.9","Crude Rate"
"RSV-NET","2023-24","2024-02-03","6mo-<12 months","All","All","35.8","874.6","Crude Rate"
"RSV-NET","2023-24","2024-02-10","6mo-<12 months","All","All","17.2","891.8","Crude Rate"
"RSV-NET","2023-24","2024-02-17","6mo-<12 months","All","All","20.0","911.8","Crude Rate"
"RSV-NET","2023-24","2024-02-24","6mo-<12 months","All","All","22.0","933.8","Crude Rate"
"RSV-NET","2023-24","2024-03-02","6mo-<12 months","All","All","15.1","949.0","Crude Rate"
"RSV-NET","2023-24","2024-03-09","6mo-<12 months","All","All","11.7","960.7","Crude Rate"
"RSV-NET","2023-24","2024-03-16","6mo-<12 months","All","All","9.6","970.3","Crude Rate"
"RSV-NET","2023-24","2024-03-23","6mo-<12 months","All","All","6.9","977.2","Crude Rate"
"RSV-NET","2023-24","2024-03-30","6mo-<12 months","All","All","7.6","984.7","Crude Rate"
"RSV-NET","2023-24","2024-04-06","6mo-<12 months","All","All","4.8","989.6","Crude Rate"
"RSV-NET","2023-24","2024-04-13","6mo-<12 months","All","All","2.8","992.3","Crude Rate"
"RSV-NET","2023-24","2024-04-20","6mo-<12 months","All","All","2.8","995.1","Crude Rate"
"RSV-NET","2023-24","2024-04-27","6mo-<12 months","All","All","2.8","997.8","Crude Rate"
"RSV-NET","2023-24","2024-05-04","6mo-<12 months","All","All","2.1","999.9","Crude Rate"
"RSV-NET","2023-24","2024-05-11","6mo-<12 months","All","All","2.1","1002.0","Crude Rate"
"RSV-NET","2023-24","2024-05-18","6mo-<12 months","All","All","0.7","1002.6","Crude Rate"
"RSV-NET","2023-24","2024-05-25","6mo-<12 months","All","All","0.7","1003.3","Crude Rate"
"RSV-NET","2023-24","2024-06-01","6mo-<12 months","All","All","1.4","1004.7","Crude Rate"
"RSV-NET","2023-24","2024-06-08","6mo-<12 months","All","All","1.4","1006.1","Crude Rate"
"RSV-NET","2023-24","2024-06-15","6mo-<12 months","All","All","0.0","1006.1","Crude Rate"
"RSV-NET","2023-24","2024-06-22","6mo-<12 months","All","All","0.0","1006.1","Crude Rate"
"RSV-NET","2023-24","2024-06-29","6mo-<12 months","All","All","0.0","1006.1","Crude Rate"
"RSV-NET","2023-24","2024-07-06","6mo-<12 months","All","All","0.0","1006.1","Crude Rate"
"RSV-NET","2023-24","2024-07-13","6mo-<12 months","All","All","0.0","1006.1","Crude Rate"
"RSV-NET","2023-24","2024-07-20","6mo-<12 months","All","All","0.0","1006.1","Crude Rate"
"RSV-NET","2023-24","2024-07-27","6mo-<12 months","All","All","0.7","1006.8","Crude Rate"
"RSV-NET","2023-24","2024-08-03","6mo-<12 months","All","All","0.7","1007.5","Crude Rate"
"RSV-NET","2023-24","2024-08-10","6mo-<12 months","All","All","0.0","1007.5","Crude Rate"
"RSV-NET","2023-24","2024-08-17","6mo-<12 months","All","All","3.4","1010.9","Crude Rate"
"RSV-NET","2023-24","2024-08-24","6mo-<12 months","All","All","0.7","1011.6","Crude Rate"
"RSV-NET","2023-24","2024-08-31","6mo-<12 months","All","All","1.4","1013.0","Crude Rate"
"RSV-NET","2023-24","2024-09-07","6mo-<12 months","All","All","2.8","1015.7","Crude Rate"
"RSV-NET","2023-24","2024-09-14","6mo-<12 months","All","All","0.0","1015.7","Crude Rate"
"RSV-NET","2023-24","2024-09-21","6mo-<12 months","All","All","1.4","1017.1","Crude Rate"
"RSV-NET","2023-24","2024-09-28","6mo-<12 months","All","All","2.1","1019.2","Crude Rate"
"California","2023-24","2023-10-07","6mo-<12 months","All","All","22.5","22.5","Crude Rate"
"California","2023-24","2023-10-14","6mo-<12 months","All","All","5.6","28.1","Crude Rate"
"California","2023-24","2023-10-21","6mo-<12 months","All","All","22.5","50.6","Crude Rate"
"California","2023-24","2023-10-28","6mo-<12 months","All","All","16.9","67.5","Crude Rate"
"California","2023-24","2023-11-04","6mo-<12 months","All","All","16.9","84.4","Crude Rate"
"California","2023-24","2023-11-11","6mo-<12 months","All","All","11.3","95.7","Crude Rate"
"California","2023-24","2023-11-18","6mo-<12 months","All","All","28.1","123.8","Crude Rate"
"California","2023-24","2023-11-25","6mo-<12 months","All","All","28.1","151.9","Crude Rate"
"California","2023-24","2023-12-02","6mo-<12 months","All","All","50.6","202.6","Crude Rate"
"California","2023-24","2023-12-09","6mo-<12 months","All","All","39.4","242.0","Crude Rate"
"California","2023-24","2023-12-16","6mo-<12 months","All","All","22.5","264.5","Crude Rate"
"California","2023-24","2023-12-23","6mo-<12 months","All","All","22.5","287.0","Crude Rate"
"California","2023-24","2023-12-30","6mo-<12 months","All","All","39.4","326.4","Crude Rate"
"California","2023-24","2024-01-06","6mo-<12 months","All","All","22.5","348.9","Crude Rate"
"California","2023-24","2024-01-13","6mo-<12 months","All","All","16.9","365.8","Crude Rate"
"California","2023-24","2024-01-20","6mo-<12 months","All","All","11.3","377.0","Crude Rate"
"California","2023-24","2024-01-27","6mo-<12 months","All","All","5.6","382.7","Crude Rate"
"California","2023-24","2024-02-03","6mo-<12 months","All","All","11.3","393.9","Crude Rate"
"California","2023-24","2024-02-10","6mo-<12 months","All","All","5.6","399.5","Crude Rate"
"California","2023-24","2024-02-17","6mo-<12 months","All","All","11.3","410.8","Crude Rate"
"California","2023-24","2024-02-24","6mo-<12 months","All","All","11.3","422.1","Crude Rate"
"California","2023-24","2024-03-02","6mo-<12 months","All","All","5.6","427.7","Crude Rate"
"California","2023-24","2024-03-09","6mo-<12 months","All","All","0.0","427.7","Crude Rate"
"California","2023-24","2024-03-16","6mo-<12 months","All","All","0.0","427.7","Crude Rate"
"California","2023-24","2024-03-23","6mo-<12 months","All","All","0.0","427.7","Crude Rate"
"California","2023-24","2024-03-30","6mo-<12 months","All","All","0.0","427.7","Crude Rate"
"California","2023-24","2024-04-06","6mo-<12 months","All","All","0.0","427.7","Crude Rate"
"California","2023-24","2024-04-13","6mo-<12 months","All","All","0.0","427.7","Crude Rate"
"California","2023-24","2024-04-20","6mo-<12 months","All","All","5.6","433.3","Crude Rate"
"California","2023-24","2024-04-27","6mo-<12 months","All","All","5.6","438.9","Crude Rate"
"California","2023-24","2024-05-04","6mo-<12 months","All","All","5.6","444.6","Crude Rate"
"California","2023-24","2024-05-11","6mo-<12 months","All","All","0.0","444.6","Crude Rate"
"California","2023-24","2024-05-18","6mo-<12 months","All","All","5.6","450.2","Crude Rate"
"California","2023-24","2024-05-25","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-06-01","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-06-08","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-06-15","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-06-22","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-06-29","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-07-06","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-07-13","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-07-20","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-07-27","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-08-03","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-08-10","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-08-17","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-08-24","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-08-31","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-09-07","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-09-14","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-09-21","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"California","2023-24","2024-09-28","6mo-<12 months","All","All","0.0","450.2","Crude Rate"
"Colorado","2023-24","2023-10-07","6mo-<12 months","All","All","6.2","6.2","Crude Rate"
"Colorado","2023-24","2023-10-14","6mo-<12 months","All","All","25.0","31.2","Crude Rate"
"Colorado","2023-24","2023-10-21","6mo-<12 months","All","All","18.7","50.0","Crude Rate"
"Colorado","2023-24","2023-10-28","6mo-<12 months","All","All","25.0","74.9","Crude Rate"
"Colorado","2023-24","2023-11-04","6mo-<12 months","All","All","25.0","99.9","Crude Rate"
"Colorado","2023-24","2023-11-11","6mo-<12 months","All","All","31.2","131.2","Crude Rate"
"Colorado","2023-24","2023-11-18","6mo-<12 months","All","All","37.5","168.6","Crude Rate"
"Colorado","2023-24","2023-11-25","6mo-<12 months","All","All","162.4","331.0","Crude Rate"
"Colorado","2023-24","2023-12-02","6mo-<12 months","All","All","112.4","443.4","Crude Rate"
"Colorado","2023-24","2023-12-09","6mo-<12 months","All","All","124.9","568.4","Crude Rate"
"Colorado","2023-24","2023-12-16","6mo-<12 months","All","All","156.1","724.5","Crude Rate"
"Colorado","2023-24","2023-12-23","6mo-<12 months","All","All","156.1","880.6","Crude Rate"
"Colorado","2023-24","2023-12-30","6mo-<12 months","All","All","162.4","1043.0","Crude Rate"
"Colorado","2023-24","2024-01-06","6mo-<12 months","All","All","118.7","1161.7","Crude Rate"
"Colorado","2023-24","2024-01-13","6mo-<12 months","All","All","99.9","1261.6","Crude Rate"
"Colorado","2023-24","2024-01-20","6mo-<12 months","All","All","112.4","1374.1","Crude Rate"
"Colorado","2023-24","2024-01-27","6mo-<12 months","All","All","118.7","1492.7","Crude Rate"
"Colorado","2023-24","2024-02-03","6mo-<12 months","All","All","99.9","1592.7","Crude Rate"
"Colorado","2023-24","2024-02-10","6mo-<12 months","All","All","43.7","1636.4","Crude Rate"
"Colorado","2023-24","2024-02-17","6mo-<12 months","All","All","62.5","1698.8","Crude Rate"
"Colorado","2023-24","2024-02-24","6mo-<12 months","All","All","74.9","1773.8","Crude Rate"
"Colorado","2023-24","2024-03-02","6mo-<12 months","All","All","25.0","1798.8","Crude Rate"
"Colorado","2023-24","2024-03-09","6mo-<12 months","All","All","31.2","1830.0","Crude Rate"
"Colorado","2023-24","2024-03-16","6mo-<12 months","All","All","31.2","1861.2","Crude Rate"
"Colorado","2023-24","2024-03-23","6mo-<12 months","All","All","31.2","1892.4","Crude Rate"
"Colorado","2023-24","2024-03-30","6mo-<12 months","All","All","37.5","1929.9","Crude Rate"
"Colorado","2023-24","2024-04-06","6mo-<12 months","All","All","25.0","1954.9","Crude Rate"
"Colorado","2023-24","2024-04-13","6mo-<12 months","All","All","6.2","1961.2","Crude Rate"
"Colorado","2023-24","2024-04-20","6mo-<12 months","All","All","12.5","1973.6","Crude Rate"
"Colorado","2023-24","2024-04-27","6mo-<12 months","All","All","6.2","1979.9","Crude Rate"
"Colorado","2023-24","2024-05-04","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-05-11","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-05-18","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-05-25","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-06-01","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-06-08","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-06-15","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-06-22","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-06-29","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-07-06","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-07-13","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-07-20","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-07-27","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-08-03","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-08-10","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-08-17","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-08-24","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
"Colorado","2023-24","2024-08-31","6mo-<12 months","All","All","0.0","1979.9","Crude Rate"
