"year","stateabbr","statedesc","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","totalpop18plus","locationid","categoryid","measureid","datavaluetypeid","short_question_text","geolocation"
"2023","GA","Georgia","Johnson","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","83.8",,,"81.6","86.2","9282","7669","13167","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-82.6605256658153 32.7014019647725)"
"2023","ID","Idaho","Washington","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","14.1",,,"11.3","17.2","11425","8903","16087","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-116.784993019521 44.452704019582)"
"2022","ID","Idaho","Benewah","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","50.1",,,"44.7","55.6","10369","8064","16009","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-116.658809779797 47.216881555053)"
"2023","IL","Illinois","Schuyler","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","9.1",,,"7.8","10.8","6733","5549","17169","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-90.6156157284893 40.1578013814865)"
"2023","IL","Illinois","Edgar","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","3.7",,,"3.1","4.3","16334","13132","17045","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-87.7455506035259 39.6785617385241)"
"2023","IL","Illinois","Lee","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","18.9",,,"15.8","22.3","33654","27075","17103","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-89.3003384748927 41.7461650352863)"
"2022","IL","Illinois","Putnam","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","73.0",,,"67.3","78.2","5561","4497","17155","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-89.28567193027 41.2043746603527)"
"2022","GA","Georgia","Walton","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence","11.1",,,"8.9","13.5","106702","81495","13297","HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-83.7338810944706 33.7813254964218)"
"2023","IL","Illinois","Cook","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","19.8",,,"18.0","21.8","5087072","4031580","17031","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-87.8168979519151 41.8399157287328)"
"2023","GA","Georgia","Madison","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Age-adjusted prevalence","8.1",,,"6.8","9.6","32191","24680","13195","HLTHOUT","COPD","AgeAdjPrv","COPD","POINT (-83.208839298552 34.1279893403343)"
"2023","ID","Idaho","Ada","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Age-adjusted prevalence","9.1",,,"7.2","11.3","524673","411855","16001","SOCLNEED","HOUSINSECU","AgeAdjPrv","Housing Insecurity","POINT (-116.241257443034 43.450951919308)"
"2023","IL","Illinois","McDonough","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","8.9",,,"7.4","10.6","26839","21974","17109","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-90.6777808912349 40.4560500734705)"
"2023","HI","Hawaii","Kalawao","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","7.3",,,"6.2","8.5","81","75","15005","HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-156.947592784882 21.1733760693813)"
"2022","IL","Illinois","Clay","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Crude prevalence","70.1",,,"64.4","75.3","12999","10006","17025","PREVENT","MAMMOUSE","CrdPrv","Mammography","POINT (-88.4904699657644 38.7544455588339)"
"2023","ID","Idaho","Boise","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","33.6",,,"29.5","37.7","8517","7188","16015","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-115.731359370264 43.9888754708819)"
"2023","IL","Illinois","Montgomery","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","30.3",,,"25.4","35.7","27663","22131","17135","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-89.4790825894756 39.2309933254058)"
"2023","GA","Georgia","Terrell","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","21.2",,,"18.7","24.0","8718","6786","13273","HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-84.4366722312933 31.7770572781924)"
"2023","GA","Georgia","Marion","BRFSS","Disability","Hearing disability among adults","%","Age-adjusted prevalence","7.0",,,"6.1","7.8","7440","5938","13197","DISABLT","HEARING","AgeAdjPrv","Hearing Disability","POINT (-84.5244936517026 32.3530176982437)"
"2023","GA","Georgia","Tift","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","25.7",,,"22.1","29.6","41554","31354","13277","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-83.5261951536676 31.4570749653838)"
"2023","IL","Illinois","Sangamon","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","7.9",,,"6.7","9.2","193491","151879","17167","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-89.6587606853797 39.7581951074678)"
"2023","IL","Illinois","Bureau","BRFSS","Disability","Any disability among adults","%","Crude prevalence","32.7",,,"27.7","37.7","32729","26017","17011","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-89.5286007041431 41.4040731451308)"
"2023","GA","Georgia","Oconee","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","32.3",,,"30.5","34.2","44182","32893","13219","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-83.4371131178921 33.835069659771)"
"2023","IL","Illinois","De Witt","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","31.2",,,"27.2","35.5","15365","12070","17039","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-88.9040275161832 40.1744958647013)"
"2023","GA","Georgia","Walton","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","15.6",,,"12.8","18.8","106702","81495","13297","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-83.7338810944706 33.7813254964218)"
"2023","IL","Illinois","Cumberland","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","6.2",,,"5.1","7.5","10261","7994","17035","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-88.2403551281773 39.2735029218096)"
"2023","IL","Illinois","Jasper","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","8.1",,,"6.7","9.8","9144","7080","17079","HLTHOUT","COPD","CrdPrv","COPD","POINT (-88.1535389702288 39.0104236780171)"
"2023","IL","Illinois","Iroquois","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","24.4",,,"21.4","27.7","26136","20557","17075","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-87.8244224208504 40.7472630732561)"
"2023","GA","Georgia","Pike","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","6.9",,,"5.7","8.2","20461","15706","13231","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-84.3889530379761 33.0926631241019)"
"2023","IL","Illinois","Cook","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","19.6",,,"16.6","23.0","5087072","4031580","17031","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-87.8168979519151 41.8399157287328)"
"2023","HI","Hawaii","Maui","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","12.5",,,"10.9","14.1","164183","130270","15009","DISABLT","COGNITION","CrdPrv","Cognitive Disability","POINT (-156.569577037122 20.8642990358875)"
"2023","GA","Georgia","Meriwether","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","27.5",,,"23.6","31.8","20931","16562","13199","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-84.6882775391666 33.0409419482636)"
"2022","IL","Illinois","Franklin","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence","16.5",,,"13.4","20.1","37138","28958","17055","HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-88.9238685944114 37.9921595158738)"
"2023","IL","Illinois","Stark","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","31.5",,,"27.2","35.9","5218","4084","17175","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-89.7976449615692 41.0932041768301)"
"2023","ID","Idaho","Bonner","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","28.2",,,"24.9","31.9","52547","42293","16017","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-116.601256003773 48.3001156935128)"
"2022","IL","Illinois","Adams","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","63.2",,,"59.0","66.8","64441","49972","17001","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-91.1885205349826 39.9878121590876)"
"2023","ID","Idaho","Fremont","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.7",,,"3.1","4.3","14196","10850","16043","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-111.48216300412 44.2287442250408)"
"2022","GA","Georgia","Morgan","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","66.4",,,"61.5","71.2","21460","16735","13211","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening","POINT (-83.4922780042542 33.5910799753336)"
"2023","GA","Georgia","Whitfield","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","14.8",,,"12.0","18.1","103687","78269","13313","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps","POINT (-84.9674182436236 34.8048862784736)"
"2023","IL","Illinois","Cumberland","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.6",,,"3.0","4.2","10261","7994","17035","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-88.2403551281773 39.2735029218096)"
"2023","GA","Georgia","Lee","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","86.5",,,"84.4","88.6","33872","25370","13177","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-84.1404840374699 31.7797631129243)"
"2023","GA","Georgia","Lumpkin","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.6",,,"3.0","4.2","35258","29477","13187","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-84.0028613994945 34.5724830927062)"
"2023","ID","Idaho","Cassia","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Age-adjusted prevalence","11.8",,,"9.2","14.6","25696","17834","16031","SOCLNEED","FOODSTAMP","AgeAdjPrv","Food Stamps","POINT (-113.601171772012 42.2836888706219)"
"2023","IL","Illinois","Wabash","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.2",,,"2.8","3.6","10942","8679","17185","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-87.8434564794453 38.4466641598799)"
"2023","ID","Idaho","Latah","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","72.8",,,"69.1","76.4","41301","33280","16057","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.711700829425 46.8155705621497)"
"2023","GA","Georgia","Muscogee","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","18.4",,,"15.3","21.4","201877","151740","13215","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-84.8762682758584 32.5102647759575)"
"2023","GA","Georgia","Worth","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","15.9",,,"13.9","18.0","20273","15854","13321","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-83.8509955457944 31.5513177333571)"
"2023","ID","Idaho","Benewah","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","4.3",,,"3.7","5.1","10369","8064","16009","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-116.658809779797 47.216881555053)"
"2023","ID","Idaho","Blaine","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","85.4",,,"83.3","87.6","25041","20458","16013","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-113.979666235261 43.4116034636535)"
"2023","ID","Idaho","Madison","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","10.7",,,"9.1","12.4","54547","43341","16065","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-111.659057264189 43.7840136222451)"
"2023","IL","Illinois","Ogle","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","16.4",,,"14.2","18.8","51265","39938","17141","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress","POINT (-89.3207025886073 42.042663795913)"
"2023","IL","Illinois","Lake","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","11.3",,,"9.4","13.4","708760","546551","17097","DISABLT","COGNITION","CrdPrv","Cognitive Disability","POINT (-88.003802278105 42.3231861408737)"
"2023","ID","Idaho","Ada","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","29.0",,,"25.2","32.9","524673","411855","16001","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-116.241257443034 43.450951919308)"
"2023","IL","Illinois","DeKalb","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Crude prevalence","18.0",,,"15.1","21.3","100288","78892","17037","HLTHSTAT","GHLTH","CrdPrv","General Health","POINT (-88.7703233242501 41.8935375511825)"
"2023","IL","Illinois","McLean","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","33.5",,,"28.4","38.8","170441","134722","17113","SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-88.847471454861 40.4907543058628)"
"2023","IL","Illinois","DeKalb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.6",,,"71.5","79.4","100288","78892","17037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.7703233242501 41.8935375511825)"
"2023","IL","Illinois","Schuyler","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","39.9",,,"35.0","44.6","6733","5549","17169","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-90.6156157284893 40.1578013814865)"
"2023","IL","Illinois","Christian","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Age-adjusted prevalence","56.7",,,"51.7","61.4","33228","26982","17021","PREVENT","BPMED","AgeAdjPrv","High Blood Pressure Medication","POINT (-89.277110575745 39.5457095688036)"
"2023","GA","Georgia","Terrell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.6",,,"74.7","82.1","8718","6786","13273","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.4366722312933 31.7770572781924)"
"2023","ID","Idaho","Jerome","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.5",,,"3.1","3.9","25479","17979","16053","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-114.264298293712 42.6896258772635)"
"2023","GA","Georgia","Walton","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Age-adjusted prevalence","9.2",,,"7.7","10.7","106702","81495","13297","SOCLNEED","SHUTUTILITY","AgeAdjPrv","Utility Services Threat","POINT (-83.7338810944706 33.7813254964218)"
"2023","GA","Georgia","Wheeler","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","26.9",,,"23.8","30.0","7081","5935","13309","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-82.725207369526 32.1177472167522)"
"2023","IL","Illinois","Edgar","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.1",,,"70.6","79.0","16334","13132","17045","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.7455506035259 39.6785617385241)"
"2023","IL","Illinois","Pike","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","10.4",,,"8.8","12.1","14342","11015","17149","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-90.8861807489157 39.6225236120318)"
