"mmwr_week_end","pathogen","pct_positive","footnote","age_group","mmwr_week"
"2018-11-17T00:00:00.000","RV/EV","36.96",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","RV/EV","32.43",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","RSV","25.87",,"All","46"
"2018-11-17T00:00:00.000","RSV","23.73",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","RSV","34.78",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","RSV","45",,"--- 3-5 months","46"
"2018-11-17T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","46"
"2018-11-17T00:00:00.000","RSV","20.33",,"12-59 months","46"
"2018-11-17T00:00:00.000","RSV","36.11",,"--- 0-2 months","46"
"2018-11-17T00:00:00.000","RSV","11.76",,"5-17 years","46"
"2018-11-17T00:00:00.000","RSV","37.25",,"0-11 months","46"
"2018-11-17T00:00:00.000","RSV","17.19",,"--- 24-59 months","46"
"2018-11-17T00:00:00.000","RSV","14.29",,"--- 5-11 years","46"
"2018-11-17T00:00:00.000","PIV","0",,"5-17 years","46"
"2018-11-17T00:00:00.000","PIV","11.76",,"--- 3-5 months","46"
"2018-11-17T00:00:00.000","PIV","13.42",,"All","46"
"2018-11-17T00:00:00.000","PIV","20.91",,"12-59 months","46"
"2018-11-17T00:00:00.000","PIV","9.2",,"0-11 months","46"
"2018-11-17T00:00:00.000","PIV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","46"
"2018-11-17T00:00:00.000","PIV","23.91",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","PIV","8.11",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","PIV","0",,"--- 5-11 years","46"
"2018-11-17T00:00:00.000","PIV","9.09",,"--- 0-2 months","46"
"2018-11-17T00:00:00.000","PIV","18.75",,"--- 24-59 months","46"
"2018-11-17T00:00:00.000","Influenza","4.69",,"--- 24-59 months","46"
"2018-11-17T00:00:00.000","Influenza","2.17",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","Influenza","3.64",,"12-59 months","46"
"2018-11-17T00:00:00.000","Influenza","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","46"
"2018-11-17T00:00:00.000","Influenza","0",,"--- 0-2 months","46"
"2018-11-17T00:00:00.000","Influenza","2.16",,"All","46"
"2018-11-17T00:00:00.000","Influenza","0",,"--- 5-11 years","46"
"2018-11-17T00:00:00.000","Influenza","0",,"--- 3-5 months","46"
"2018-11-17T00:00:00.000","Influenza","2.7",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","Influenza","0",,"5-17 years","46"
"2018-11-17T00:00:00.000","Influenza","1.15",,"0-11 months","46"
"2018-11-17T00:00:00.000","HMPV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","46"
"2018-11-17T00:00:00.000","HMPV","0",,"--- 0-2 months","46"
"2018-11-17T00:00:00.000","HMPV","1.82",,"12-59 months","46"
"2018-11-17T00:00:00.000","HMPV","2.3",,"0-11 months","46"
"2018-11-17T00:00:00.000","HMPV","2.7",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","HMPV","2.16",,"All","46"
"2018-11-17T00:00:00.000","HMPV","3.57",,"--- 5-11 years","46"
"2018-11-17T00:00:00.000","HMPV","5.88",,"--- 3-5 months","46"
"2018-11-17T00:00:00.000","HMPV","3.12",,"--- 24-59 months","46"
"2018-11-17T00:00:00.000","HMPV","0",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","HMPV","2.94",,"5-17 years","46"
"2018-11-17T00:00:00.000","HCOV","0",,"--- 5-11 years","46"
"2018-11-17T00:00:00.000","HCOV","0",,"5-17 years","46"
"2018-11-17T00:00:00.000","HCOV","2.94",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","HCOV","0",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","46"
"2018-11-17T00:00:00.000","HCOV","2.03",,"All","46"
"2018-11-17T00:00:00.000","HCOV","1.41",,"12-59 months","46"
"2018-11-17T00:00:00.000","HCOV","8",,"--- 0-2 months","46"
"2018-11-17T00:00:00.000","HCOV","0",,"--- 24-59 months","46"
"2018-11-17T00:00:00.000","HCOV","3.33",,"0-11 months","46"
"2018-11-17T00:00:00.000","HCOV","0",,"--- 3-5 months","46"
"2018-11-17T00:00:00.000","EV-D68","2.92",,"All","46"
"2018-11-17T00:00:00.000","EV-D68","4.17",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","EV-D68","8.33",,"--- 0-2 months","46"
"2018-11-17T00:00:00.000","EV-D68","0",,"--- 24-59 months","46"
"2018-11-17T00:00:00.000","EV-D68","4.35",,"0-11 months","46"
"2018-11-17T00:00:00.000","EV-D68","0",,"--- 5-11 years","46"
"2018-11-17T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","46"
"2018-11-17T00:00:00.000","EV-D68","8.33",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","EV-D68","2.94",,"12-59 months","46"
"2018-11-17T00:00:00.000","EV-D68","0",,"5-17 years","46"
"2018-11-17T00:00:00.000","EV-D68","0",,"--- 3-5 months","46"
"2018-11-17T00:00:00.000","Adenovirus","10",,"12-59 months","46"
"2018-11-17T00:00:00.000","Adenovirus","2.94",,"5-17 years","46"
"2018-11-17T00:00:00.000","Adenovirus","8.23",,"All","46"
"2018-11-17T00:00:00.000","Adenovirus","8.05",,"0-11 months","46"
"2018-11-17T00:00:00.000","Adenovirus","8.11",,"--- 6-11 months","46"
"2018-11-17T00:00:00.000","Adenovirus","3.57",,"--- 5-11 years","46"
"2018-11-17T00:00:00.000","Adenovirus","17.65",,"--- 3-5 months","46"
"2018-11-17T00:00:00.000","Adenovirus","6.25",,"--- 24-59 months","46"
"2018-11-17T00:00:00.000","Adenovirus","15.22",,"--- 12-23 months","46"
"2018-11-17T00:00:00.000","Adenovirus","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","46"
"2018-11-17T00:00:00.000","Adenovirus","3.03",,"--- 0-2 months","46"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"12-59 months","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"--- 12-17 years","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"All","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"0-11 months","45"
"2018-11-10T00:00:00.000","SARS-CoV-2",,,"5-17 years","45"
"2018-11-10T00:00:00.000","RV/EV","23.81",,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","RV/EV","35.96",,"All","45"
"2018-11-10T00:00:00.000","RV/EV","30.43",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","RV/EV","37.78",,"5-17 years","45"
"2018-11-10T00:00:00.000","RV/EV","28.57","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","RV/EV","39.45",,"12-59 months","45"
"2018-11-10T00:00:00.000","RV/EV","39.47",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","RV/EV","31.58",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","RV/EV","29.73",,"0-11 months","45"
"2018-11-10T00:00:00.000","RV/EV","43.66",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","RV/EV","33.33",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","RSV","2.22",,"5-17 years","45"
"2018-11-10T00:00:00.000","RSV","30.99",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","RSV","48.89",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","RSV","45.45",,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","RSV","29.1",,"All","45"
"2018-11-10T00:00:00.000","RSV","31.33",,"0-11 months","45"
"2018-11-10T00:00:00.000","RSV","2.63",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","RSV","27.03",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","RSV","25",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","RSV","37.93",,"12-59 months","45"
"2018-11-10T00:00:00.000","PIV","9.86",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","PIV","10.53",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","PIV","20",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","PIV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","PIV","16.22",,"0-11 months","45"
"2018-11-10T00:00:00.000","PIV","10.09",,"12-59 months","45"
"2018-11-10T00:00:00.000","PIV","14.29",,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","PIV","11.84",,"All","45"
"2018-11-10T00:00:00.000","PIV","10.53",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","PIV","8.89",,"5-17 years","45"
"2018-11-10T00:00:00.000","PIV","13.04",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","Influenza","5.26",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","Influenza","1.75",,"All","45"
"2018-11-10T00:00:00.000","Influenza","2.22",,"5-17 years","45"
"2018-11-10T00:00:00.000","Influenza","2.75",,"12-59 months","45"
"2018-11-10T00:00:00.000","Influenza","0",,"0-11 months","45"
"2018-11-10T00:00:00.000","Influenza","0",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","Influenza","2.63",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","Influenza","0",,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","Influenza","1.41",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","Influenza","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","Influenza","0",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","HMPV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","HMPV","0",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","HMPV","2.22",,"5-17 years","45"
"2018-11-10T00:00:00.000","HMPV","0",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","HMPV","2.63",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","HMPV","2.19",,"All","45"
"2018-11-10T00:00:00.000","HMPV","1.35",,"0-11 months","45"
"2018-11-10T00:00:00.000","HMPV","3.33",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","HMPV","4.23",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","HMPV","0",,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","HMPV","2.75",,"12-59 months","45"
"2018-11-10T00:00:00.000","HCOV","2.94",,"0-11 months","45"
"2018-11-10T00:00:00.000","HCOV","1.79",,"All","45"
"2018-11-10T00:00:00.000","HCOV","0",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","45"
"2018-11-10T00:00:00.000","HCOV","0",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","HCOV","0",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","HCOV","0",,"5-17 years","45"
"2018-11-10T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","HCOV","1.79",,"12-59 months","45"
"2018-11-10T00:00:00.000","HCOV","2.94",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","HCOV","9.09",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","EV-D68","1.96",,"0-11 months","45"
"2018-11-10T00:00:00.000","EV-D68","4.76",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","EV-D68","0",,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","EV-D68","0",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","EV-D68","1.89",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","EV-D68","3.95",,"12-59 months","45"
"2018-11-10T00:00:00.000","EV-D68","8.7",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","EV-D68","0",,"5-17 years","45"
"2018-11-10T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","EV-D68","2.53",,"All","45"
"2018-11-10T00:00:00.000","EV-D68","0",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","Adenovirus","13.76",,"12-59 months","45"
"2018-11-10T00:00:00.000","Adenovirus","0",,"--- 3-5 months","45"
"2018-11-10T00:00:00.000","Adenovirus","14.29","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","45"
"2018-11-10T00:00:00.000","Adenovirus","0",,"--- 5-11 years","45"
"2018-11-10T00:00:00.000","Adenovirus","15.49",,"--- 24-59 months","45"
"2018-11-10T00:00:00.000","Adenovirus","4.35",,"--- 0-2 months","45"
"2018-11-10T00:00:00.000","Adenovirus","6.76",,"0-11 months","45"
"2018-11-10T00:00:00.000","Adenovirus","13.33",,"--- 6-11 months","45"
"2018-11-10T00:00:00.000","Adenovirus","9.21",,"All","45"
"2018-11-10T00:00:00.000","Adenovirus","10.53",,"--- 12-23 months","45"
"2018-11-10T00:00:00.000","Adenovirus","2.22",,"5-17 years","45"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"All","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"5-17 years","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"12-59 months","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"0-11 months","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"--- 12-17 years","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","SARS-CoV-2",,,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","RV/EV","50",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","RV/EV","29.85",,"5-17 years","44"
"2018-11-03T00:00:00.000","RV/EV","25",,"--- 12-17 years","44"
"2018-11-03T00:00:00.000","RV/EV","36.84",,"0-11 months","44"
"2018-11-03T00:00:00.000","RV/EV","21.05",,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","RV/EV","54.05",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","RV/EV","37.5",,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","RV/EV","46.88",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","RV/EV","39.38",,"All","44"
"2018-11-03T00:00:00.000","RV/EV","50.72",,"12-59 months","44"
"2018-11-03T00:00:00.000","RV/EV","31.37",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","RSV","15.38",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","RSV","58.82",,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","RSV","21.88",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","RSV","18.31",,"12-59 months","44"
"2018-11-03T00:00:00.000","RSV","0",,"--- 12-17 years","44"
"2018-11-03T00:00:00.000","RSV","29.31",,"0-11 months","44"
"2018-11-03T00:00:00.000","RSV","1.49",,"5-17 years","44"
"2018-11-03T00:00:00.000","RSV","15.79",,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","RSV","18.18",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","RSV","15.82",,"All","44"
"2018-11-03T00:00:00.000","RSV","1.96",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","PIV","21.74",,"12-59 months","44"
"2018-11-03T00:00:00.000","PIV","28.12",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","PIV","13.64",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","PIV","6.25",,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","PIV","16.22",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","PIV","15.79",,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","PIV","13.47",,"All","44"
"2018-11-03T00:00:00.000","PIV","6.25",,"--- 12-17 years","44"
"2018-11-03T00:00:00.000","PIV","5.88",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","PIV","12.28",,"0-11 months","44"
"2018-11-03T00:00:00.000","PIV","5.97",,"5-17 years","44"
"2018-11-03T00:00:00.000","Influenza","0",,"0-11 months","44"
"2018-11-03T00:00:00.000","Influenza","0",,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","Influenza","0",,"12-59 months","44"
"2018-11-03T00:00:00.000","Influenza","0",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","Influenza","0",,"--- 12-17 years","44"
"2018-11-03T00:00:00.000","Influenza","0",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","Influenza","0",,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","Influenza","0",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","Influenza","0",,"5-17 years","44"
"2018-11-03T00:00:00.000","Influenza","0",,"All","44"
"2018-11-03T00:00:00.000","Influenza","0",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","HMPV","0",,"--- 12-17 years","44"
"2018-11-03T00:00:00.000","HMPV","4.48",,"5-17 years","44"
"2018-11-03T00:00:00.000","HMPV","1.45",,"12-59 months","44"
"2018-11-03T00:00:00.000","HMPV","0",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","HMPV","1.75",,"0-11 months","44"
"2018-11-03T00:00:00.000","HMPV","3.12",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","HMPV","0",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","HMPV","5.88",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","HMPV","6.25",,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","HMPV","2.59",,"All","44"
"2018-11-03T00:00:00.000","HMPV","0",,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","44"
"2018-11-03T00:00:00.000","HCOV","0",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","HCOV","0",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","HCOV","0",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","HCOV","0",,"0-11 months","44"
"2018-11-03T00:00:00.000","HCOV","0",,"12-59 months","44"
"2018-11-03T00:00:00.000","HCOV","0",,"5-17 years","44"
"2018-11-03T00:00:00.000","HCOV","0",,"All","44"
"2018-11-03T00:00:00.000","HCOV","0",,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","HCOV","0","Calculation is based on fewer than 10 patients in the denominator","--- 12-17 years","44"
"2018-11-03T00:00:00.000","HCOV","0",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","EV-D68","10.71",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","EV-D68","8.45",,"All","44"
"2018-11-03T00:00:00.000","EV-D68","9.09",,"5-17 years","44"
"2018-11-03T00:00:00.000","EV-D68","11.86",,"12-59 months","44"
"2018-11-03T00:00:00.000","EV-D68","2.56",,"0-11 months","44"
"2018-11-03T00:00:00.000","EV-D68","5.56",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","EV-D68","12.12",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","EV-D68","0",,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","EV-D68","12.9",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","EV-D68","0",,"--- 12-17 years","44"
"2018-11-03T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 0-2 months","44"
"2018-11-03T00:00:00.000","Adenovirus","1.96",,"--- 5-11 years","44"
"2018-11-03T00:00:00.000","Adenovirus","1.49",,"5-17 years","44"
"2018-11-03T00:00:00.000","Adenovirus","0",,"--- 6-11 months","44"
"2018-11-03T00:00:00.000","Adenovirus","2.59",,"All","44"
"2018-11-03T00:00:00.000","Adenovirus","10.81",,"--- 12-23 months","44"
"2018-11-03T00:00:00.000","Adenovirus","0",,"--- 3-5 months","44"
"2018-11-03T00:00:00.000","Adenovirus","0",,"--- 0-2 months","44"
"2018-11-03T00:00:00.000","Adenovirus","0",,"0-11 months","44"
"2018-11-03T00:00:00.000","Adenovirus","5.8",,"12-59 months","44"
"2018-11-03T00:00:00.000","Adenovirus","0",,"--- 24-59 months","44"
"2018-11-03T00:00:00.000","Adenovirus","0",,"--- 12-17 years","44"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"0-11 months","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"12-59 months","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"All","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"--- 6-11 months","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"--- 24-59 months","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"--- 12-17 years","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"--- 12-23 months","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"--- 0-2 months","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"--- 3-5 months","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"5-17 years","43"
"2018-10-27T00:00:00.000","SARS-CoV-2",,,"--- 5-11 years","43"
"2018-10-27T00:00:00.000","RV/EV","29.85",,"5-17 years","43"
"2018-10-27T00:00:00.000","RV/EV","16.67",,"--- 12-17 years","43"
"2018-10-27T00:00:00.000","RV/EV","37.63",,"All","43"
"2018-10-27T00:00:00.000","RV/EV","42.5",,"12-59 months","43"
"2018-10-27T00:00:00.000","RV/EV","40.43",,"0-11 months","43"
"2018-10-27T00:00:00.000","RV/EV","52.63",,"--- 6-11 months","43"
"2018-10-27T00:00:00.000","RV/EV","30.43",,"--- 0-2 months","43"
"2018-10-27T00:00:00.000","RV/EV","32.73",,"--- 5-11 years","43"
"2018-10-27T00:00:00.000","RV/EV","40","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","43"
"2018-10-27T00:00:00.000","RV/EV","43.48",,"--- 24-59 months","43"
"2018-10-27T00:00:00.000","RV/EV","41.18",,"--- 12-23 months","43"
"2018-10-27T00:00:00.000","RSV","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","43"
"2018-10-27T00:00:00.000","RSV","15.46",,"All","43"
"2018-10-27T00:00:00.000","RSV","3.64",,"--- 5-11 years","43"
"2018-10-27T00:00:00.000","RSV","34.04",,"0-11 months","43"
"2018-10-27T00:00:00.000","RSV","13.75",,"12-59 months","43"
"2018-10-27T00:00:00.000","RSV","15.22",,"--- 24-59 months","43"
"2018-10-27T00:00:00.000","RSV","11.76",,"--- 12-23 months","43"
"2018-10-27T00:00:00.000","RSV","47.83",,"--- 0-2 months","43"
"2018-10-27T00:00:00.000","RSV","8.33",,"--- 12-17 years","43"
"2018-10-27T00:00:00.000","RSV","26.32",,"--- 6-11 months","43"
"2018-10-27T00:00:00.000","RSV","4.48",,"5-17 years","43"
"2018-10-27T00:00:00.000","PIV","26.47",,"--- 12-23 months","43"
"2018-10-27T00:00:00.000","PIV","8.33",,"--- 12-17 years","43"
"2018-10-27T00:00:00.000","PIV","7.46",,"5-17 years","43"
"2018-10-27T00:00:00.000","PIV","20","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","43"
