"vaccine","influenza_season","geographic_level","geographic_name","demographic_level","demographic_name","indicator_label","indicator_category_label","month_week","week_ending","nd_weekly_estimate","ci_half_width_90pct","ci_half_width_95pct","n_weighted","n_unweighted","suppression_flag","data_source"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","January Week 4","2026-01-24","4.7581","1.1424","1.3612","N/A","2597","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 4","2026-01-24","26.2202","2.3531","2.8037","N/A","2597","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 4","2026-01-24","60.3368","2.6579","3.1668","N/A","2597","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","January Week 5","2026-01-31","8.7022","0.2758","0.3286","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","January Week 5","2026-01-31","8.7022","0.2758","0.3286","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","January Week 5","2026-01-31","4.853","1.116","1.3297","N/A","2792","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 5","2026-01-31","27.905","2.2869","2.7248","N/A","2792","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 5","2026-01-31","58.5398","2.538","3.024","N/A","2792","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","February Week 1","2026-02-07","8.7194","0.2758","0.3286","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","February Week 1","2026-02-07","8.7194","0.2758","0.3286","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","February Week 1","2026-02-07","3.8611","0.855","1.0187","N/A","2785","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","February Week 1","2026-02-07","25.4437","2.2198","2.6448","N/A","2785","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","February Week 1","2026-02-07","61.9758","2.469","2.9417","N/A","2785","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","February Week 2","2026-02-14","8.8123","0.2945","0.3509","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","February Week 2","2026-02-14","8.8123","0.2945","0.3509","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","February Week 2","2026-02-14","4.386","1.0218","1.2175","N/A","2764","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","February Week 2","2026-02-14","26.0099","2.1494","2.561","N/A","2764","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","February Week 2","2026-02-14","60.7918","2.4564","2.9268","N/A","2764","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","February Week 3","2026-02-21","8.8123","0.2945","0.3509","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","February Week 3","2026-02-21","8.8123","0.2945","0.3509","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","February Week 3","2026-02-21","3.6074","0.8868","1.0567","N/A","2939","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","February Week 3","2026-02-21","24.5505","1.9946","2.3765","N/A","2939","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","February Week 3","2026-02-21","63.0298","2.2913","2.73","N/A","2939","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","February Week 4","2026-02-28","8.9208","0.2851","0.3398","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","February Week 4","2026-02-28","8.9208","0.2851","0.3398","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","February Week 4","2026-02-28","4.2981","0.7979","0.9507","N/A","3782","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","February Week 4","2026-02-28","25.1747","1.8265","2.1763","N/A","3782","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","February Week 4","2026-02-28","61.6064","2.111","2.5153","N/A","3782","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","March Week 1","2026-03-07","9.0292","0.2851","0.3398","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","March Week 1","2026-03-07","9.0292","0.2851","0.3398","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","March Week 1","2026-03-07","3.1746","0.6348","0.7564","N/A","3963","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","March Week 1","2026-03-07","24.9004","1.7641","2.1019","N/A","3963","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","March Week 1","2026-03-07","62.8958","1.9697","2.3469","N/A","3963","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","March Week 2","2026-03-14","9.0701","0.2911","0.3469","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","March Week 2","2026-03-14","9.0701","0.2911","0.3469","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","March Week 2","2026-03-14","4.1609","0.9048","1.0781","N/A","4009","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","March Week 2","2026-03-14","24.5592","1.7512","2.0866","N/A","4009","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","March Week 2","2026-03-14","62.2098","2.0968","2.4983","N/A","4009","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","March Week 3","2026-03-21","9.1711","0.322","0.3837","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","March Week 3","2026-03-21","9.1711","0.322","0.3837","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","March Week 3","2026-03-21","4.1967","0.7676","0.9146","N/A","4158","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","March Week 3","2026-03-21","24.5808","1.7473","2.0819","N/A","4158","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","March Week 3","2026-03-21","62.0515","1.9725","2.3502","N/A","4158","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","March Week 4","2026-03-28","9.2827","0.3066","0.3653","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","March Week 4","2026-03-28","9.2827","0.3066","0.3653","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","March Week 4","2026-03-28","3.5849","0.7486","0.892","N/A","4166","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","March Week 4","2026-03-28","26.8866","1.7642","2.1021","N/A","4166","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","March Week 4","2026-03-28","60.2458","1.9133","2.2797","N/A","4166","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","April Week 1","2026-04-04","9.3944","0.3066","0.3653","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","April Week 1","2026-04-04","9.3944","0.3066","0.3653","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","April Week 1","2026-04-04","3.6242","0.775","0.9235","N/A","3271","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","April Week 1","2026-04-04","23.2554","1.8565","2.2119","N/A","3271","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","April Week 1","2026-04-04","63.7259","2.1496","2.5612","N/A","3271","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","April Week 2","2026-04-11","9.4011","0.3067","0.3654","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","April Week 2","2026-04-11","9.4011","0.3067","0.3654","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","April Week 2","2026-04-11","3.0897","0.8526","1.0158","N/A","2747","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","April Week 2","2026-04-11","24.8175","2.1757","2.5923","N/A","2747","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","April Week 2","2026-04-11","62.6916","2.3823","2.8384","N/A","2747","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","April Week 3","2026-04-18","9.5101","0.3217","0.3833","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","April Week 3","2026-04-18","9.5101","0.3217","0.3833","N/A","92619","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","April Week 3","2026-04-18","4.1223","1.004","1.1962","N/A","3312","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","April Week 3","2026-04-18","23.0247","2.0559","2.4495","N/A","3312","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","April Week 3","2026-04-18","63.3429","2.3155","2.7589","N/A","3312","0","NIS-CCM"
"COVID","N/A","National","National","Overall","6 months-17 years","Up-to-date","Yes","April Week 4","2026-04-25","9.5756","0.3217","0.3833","N/A","92619","0","NIS-CCM"
