"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid","total_adm_all_covid_confirmed","total_adm_all_covid_confirmed_1","sum_adm_all_covid_confirmed","avg_total_patients","avg_percent_inpatient_beds","abs_chg_avg_percent_inpatient","avg_percent_staff_icu_beds","abs_chg_avg_percent_staff"
"2020-09-12T00:00:00.000","Region 6","625.2857142857143","-6.693668727350229","4377","10.246679023704289","34713","4944.714285714285","5.504770503394695","-0.6744640355065039","12.611033339524061","-1.6880595923504842"
"2020-09-19T00:00:00.000","Region 6","652.7142857142857","4.386566141192583","4569","10.696156376354786","39282","4610.714285714285","5.053821612384543","-0.45094889101015223","11.714194092723554","-0.8968392468005071"
"2020-09-26T00:00:00.000","Region 6","677.4285714285714","3.7863865178376215","4742","11.101154199315909","44024","4617.571428571428","5.058362150558829","0.004540538174286013","11.311358101383394","-0.4028359913401598"
"2020-10-03T00:00:00.000","Region 6","705.5714285714286","4.15436524673131","4939","11.562336691358347","48963","4722.0","5.149172502354604","0.09081035179577501","11.523225766856367","0.21186766547297253"
"2020-10-10T00:00:00.000","Region 6","835.4285714285714","18.404535331038698","5848","13.69033103281304","54811","5163.714285714285","5.607638724819261","0.45846622246465696","11.892919871965002","0.36969410510863554"
"2020-10-17T00:00:00.000","Region 6","1006.2857142857143","20.451436388508895","7044","16.49020037536509","61855","5929.714285714285","6.3998215570551","0.7921828322358389","13.252884243351545","1.3599643713865426"
"2020-10-24T00:00:00.000","Region 6","1138.2857142857142","13.117546848381581","7968","18.653310134995607","69823","6861.857142857143","7.364625520820488","0.9648039637653882","14.950906019876218","1.6980217765246728"
"2020-10-31T00:00:00.000","Region 6","1138.2857142857142","0.0","7968","18.653310134995607","77791","7699.0","8.314747985785251","0.950122464964763","16.036379803815468","1.0854737839392499"
"2020-11-07T00:00:00.000","Region 6","1290.0","13.32831325301205","9030","21.139481741843667","86821","8328.857142857143","8.850212933760616","0.535464947975365","17.172385290048048","1.1360054862325804"
"2020-11-14T00:00:00.000","Region 6","1513.857142857143","17.35326688815063","10597","24.807872427277665","97418","9514.857142857143","9.80475349662923","0.9545405628686137","17.815893244864018","0.6435079548159699"
"2020-11-21T00:00:00.000","Region 6","1848.4285714285713","22.100594507879578","12939","30.29055971846237","110357","11313.57142857143","11.368547533860399","1.563794037231169","20.82437980603073","3.0084865611667126"
"2020-11-28T00:00:00.000","Region 6","1799.857142857143","-2.6277146611020856","12599","29.49461023981045","122956","12341.857142857143","12.723803345949872","1.3552558120894727","23.38109504224806","2.556715236217329"
"2020-12-05T00:00:00.000","Region 6","1879.0","4.397174378918958","13153","30.791539684437403","136109","13176.57142857143","13.513380177069095","0.7895768311192235","25.678316185049198","2.2972211428011384"
"2020-12-12T00:00:00.000","Region 6","1948.5714285714287","3.7025773587774604","13640","31.93162026121236","149749","13459.42857142857","13.80292979364886","0.2895496165797642","26.218160266119405","0.539844081070207"
"2020-12-19T00:00:00.000","Region 6","2042.0","4.794721407624634","14294","33.462652493678114","164043","14163.142857142857","14.409662891665608","0.6067330980167487","26.86370103781812","0.645540771698716"
"2020-12-26T00:00:00.000","Region 6","2231.285714285714","9.269623618301376","15619","36.56451443254222","179662","15284.857142857143","15.845100498309595","1.435437606643987","27.76148865078938","0.8977876129712605"
"2021-01-02T00:00:00.000","Region 6","2601.8571428571427","16.60797746334593","18213","42.63714074908069","197875","17074.14285714286","17.94848171660386","2.103381218294267","29.44632604011923","1.68483738932985"
"2021-01-09T00:00:00.000","Region 6","2799.1428571428573","7.582496019326857","19594","45.87010024913453","217469","18961.0","19.73332296000434","1.7848412434004786","31.420535005543872","1.9742089654246406"
"2021-01-16T00:00:00.000","Region 6","2627.1428571428573","-6.144738185158714","18390","43.05150268355537","235859","19223.0","19.9226011079726","0.1892781479682597","32.265980172913224","0.8454451673693519"
