"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"AL","2015","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.310595635934736","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.302766454268413","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.282860251211552","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.282037022324621","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.27981187116747","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.283106650036626","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.264754114555549","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.278199790856895","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.264008196075341","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.265695729187168","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.287011736027836","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.275875562512229","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2016","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.270265015263168","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.259428482924185","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.256101819875053","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.251606410157157","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.231687068000154","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.213695781914791","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.205769230769231","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.188334774670895","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.184349495919347","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.174222698728749","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.158800007653012","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.162666972863321","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2017","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.141472460664921","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.150636438954583","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.152024173720463","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.15404846890851","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.16149628182979","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.180146368924751","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.191100702576112","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.207561988107259","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.207476635514019","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.206054248463959","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.19286222521814","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.17047264007793","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2018","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.174497148003603","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.169414093729775","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.169743667989014","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.175134682378024","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.184494826536823","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.184067706554328","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.179975371791229","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.164464356604095","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.177274870344177","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.192231582518234","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.203497135966235","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.214257522506437","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2019","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.219883480548769","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2020","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.216458364704111","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2020","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.224626558346749","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2020","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.216810272321178","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2020","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.211095474409303","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2020","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.201321400464869","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"AL","2020","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.204343659017342","Alabama","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
